Customer ID,Age,Gender,Item Purchased,Category,Unit sold,Unit Price,Purchase_Amount_inr,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
836,35,Male,Boots,Footwear,1,1300,1300,Shimla,L,Indigo,Summer,2.5,Yes,Next Day Air,Yes,Yes,17,Amazon Pay,Weekly
837,23,Male,Gloves,Accessories,3,4500,13500,Dehradun,L,Violet,Winter,3.9,Yes,Store Pickup,Yes,Yes,31,EMI,Bi-Weekly
838,25,Male,Hoodie,Clothing,3,1400,4200,Agra,L,Brown,Spring,4.9,Yes,Express,Yes,Yes,7,Cash,Every 3 Months
839,33,Male,Coat,Outerwear,1,1450,1450,Varanasi,M,Gray,Spring,4.3,Yes,Express,Yes,Yes,23,Cash,Annually
840,48,Male,Shirt,Clothing,1,1550,1550,Prayagraj,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,Yes,10,Debit Card,Every 3 Months
841,42,Male,Shirt,Clothing,3,1200,3600,Gwalior,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,12,Cash,Weekly
842,55,Male,Sweater,Clothing,3,4400,13200,Jabalpur,M,Beige,Summer,2.6,Yes,Store Pickup,Yes,Yes,14,UPI,Fortnightly
843,59,Male,Shirt,Clothing,1,4350,4350,Raipur,M,Violet,Spring,3.6,Yes,Express,Yes,Yes,44,PhonePe,Weekly
844,65,Male,Hoodie,Clothing,1,4000,4000,Goa,S,Beige,Summer,3.2,Yes,Express,Yes,Yes,42,Google Pay,Weekly
845,59,Male,Sandals,Footwear,2,2400,4800,Udaipur,L,Purple,Winter,4.4,Yes,Express,Yes,Yes,31,Paytm,Bi-Weekly
846,31,Male,Belt,Accessories,2,1050,2100,Jodhpur,XL,Charcoal,Winter,3.7,Yes,Standard,Yes,Yes,13,Credit Card,Monthly
847,49,Male,Boots,Footwear,3,3600,10800,Rajkot,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,17,Debit Card,Quarterly
848,53,Male,Hoodie,Clothing,3,2200,6600,Vadodara,L,Blue,Fall,4.1,Yes,Standard,Yes,Yes,10,Net Banking,Monthly
849,48,Male,Sandals,Footwear,3,3650,10950,Siliguri,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,Yes,49,Amazon Pay,Bi-Weekly
850,23,Male,Jeans,Clothing,1,3050,3050,Guwahati,S,Charcoal,Spring,4.3,Yes,Express,Yes,Yes,5,EMI,Quarterly
851,68,Male,Shoes,Footwear,1,1000,1000,Imphal,L,Turquoise,Winter,2.6,Yes,Store Pickup,Yes,Yes,2,Credit Card,Monthly
852,35,Male,Sandals,Footwear,1,4300,4300,Aizawl,M,Red,Summer,2.9,Yes,Express,Yes,Yes,15,Credit Card,Monthly
853,34,Male,Dress,Clothing,1,3000,3000,Shillong,L,Yellow,Spring,4.2,Yes,Next Day Air,Yes,Yes,39,Bank Transfer,Every 3 Months
854,62,Male,Hat,Accessories,3,2150,6450,Mumbai,L,Orange,Winter,4,Yes,Free Shipping,Yes,Yes,46,Bank Transfer,Monthly
855,21,Male,Pants,Clothing,1,2200,2200,Pune,L,Blue,Spring,4.3,Yes,Free Shipping,Yes,Yes,6,Debit Card,Monthly
856,70,Male,Socks,Clothing,2,3800,7600,Delhi,L,Gold,Spring,3,Yes,2-Day Shipping,Yes,Yes,45,Cash,Quarterly
857,55,Male,Shirt,Clothing,1,1650,1650,Bengaluru,M,Gold,Summer,3.5,Yes,Express,Yes,Yes,5,Debit Card,Fortnightly
858,43,Male,Shorts,Clothing,3,3000,9000,Hyderabad,L,Cyan,Fall,,Yes,Standard,Yes,Yes,29,Credit Card,Every 3 Months
859,19,Male,Jacket,Outerwear,3,1300,3900,Chennai,L,Olive,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,Cash,Weekly
860,47,Male,Hoodie,Clothing,1,3650,3650,Kolkata,M,Teal,Winter,4,Yes,Next Day Air,Yes,Yes,33,Credit Card,Monthly
861,26,Male,Shoes,Footwear,1,4350,4350,Ahmedabad,M,Maroon,Spring,4.1,Yes,Standard,Yes,Yes,50,Credit Card,Monthly
862,46,Male,Skirt,Clothing,2,5000,10000,Surat,XL,Green,Spring,,Yes,2-Day Shipping,Yes,Yes,9,Cash,Every 3 Months
863,19,Male,Coat,Outerwear,1,4200,4200,Jaipur,M,Charcoal,Winter,4.9,Yes,Standard,Yes,Yes,6,UPI,Fortnightly
864,49,Male,Sneakers,Footwear,3,2050,6150,Lucknow,M,Cyan,Summer,3.9,Yes,Standard,Yes,Yes,29,PhonePe,Fortnightly
865,51,Male,Jeans,Clothing,2,2950,5900,Kanpur,S,Charcoal,Winter,3.9,Yes,Next Day Air,Yes,Yes,10,Google Pay,Annually
866,64,Male,Blouse,Clothing,1,1300,1300,Nagpur,L,Charcoal,Winter,4.8,Yes,Store Pickup,Yes,Yes,13,Paytm,Annually
867,67,Male,Sunglasses,Accessories,3,3450,10350,Indore,M,Lavender,Summer,2.7,Yes,Free Shipping,Yes,Yes,16,Credit Card,Bi-Weekly
868,37,Male,Jacket,Outerwear,2,1000,2000,Bhopal,M,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,3,Debit Card,Fortnightly
869,40,Male,Dress,Clothing,2,4150,8300,Patna,M,Green,Summer,3.2,Yes,Next Day Air,Yes,Yes,21,Net Banking,Every 3 Months
870,38,Male,Hat,Accessories,2,2700,5400,Ranchi,M,Silver,Spring,2.7,Yes,2-Day Shipping,Yes,Yes,11,Amazon Pay,Weekly
871,66,Male,Hoodie,Clothing,1,3300,3300,Bhubaneswar,M,Blue,Fall,2.5,Yes,Standard,Yes,Yes,19,EMI,Bi-Weekly
872,47,Male,Handbag,Accessories,2,2100,4200,Visakhapatnam,M,Charcoal,Spring,2.6,Yes,Next Day Air,Yes,Yes,17,Credit Card,Quarterly
873,56,Male,Jeans,Clothing,1,1650,1650,Vijayawada,M,Pink,Spring,2.9,Yes,Standard,Yes,Yes,18,Cash,Quarterly
874,51,Male,Boots,Footwear,1,3850,3850,Kochi,M,Pink,Summer,4.2,Yes,Free Shipping,Yes,Yes,15,UPI,Quarterly
875,25,Male,Jacket,Outerwear,3,3250,9750,Thiruvananthapuram,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,Yes,36,PhonePe,Every 3 Months
876,37,Male,Sandals,Footwear,1,1950,1950,Coimbatore,L,Gray,Summer,4.1,Yes,Free Shipping,Yes,Yes,7,Google Pay,Every 3 Months
877,41,Male,Belt,Accessories,3,2550,7650,Madurai,L,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,16,Paytm,Weekly
878,64,Male,Handbag,Accessories,3,3250,9750,Mysuru,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,Yes,45,Credit Card,Every 3 Months
879,23,Male,Sunglasses,Accessories,3,4450,13350,Mangaluru,S,Black,Summer,4.9,Yes,Express,Yes,Yes,11,Debit Card,Weekly
880,62,Male,Skirt,Clothing,3,3800,11400,Nashik,S,Lavender,Spring,4.1,Yes,Free Shipping,Yes,Yes,8,Net Banking,Quarterly
881,39,Male,Backpack,Accessories,3,3750,11250,Aurangabad,L,Red,Spring,3.1,Yes,Express,Yes,Yes,31,Amazon Pay,Monthly
882,52,Male,Sandals,Footwear,3,3050,9150,Kolhapur,M,Silver,Summer,2.7,Yes,Next Day Air,Yes,Yes,25,EMI,Annually
883,50,Male,Boots,Footwear,1,1750,1750,Thane,M,Cyan,Fall,3.8,Yes,Next Day Air,Yes,Yes,31,Cash,Every 3 Months
884,28,Male,Sneakers,Footwear,2,1850,3700,Navi Mumbai,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,Yes,30,UPI,Monthly
885,67,Male,Skirt,Clothing,3,4550,13650,Vasai-Virar,L,Yellow,Winter,4.1,Yes,Express,Yes,Yes,13,PhonePe,Weekly
886,41,Male,Dress,Clothing,1,4950,4950,Kalyan-Dombivli,L,Purple,Fall,4.4,Yes,Free Shipping,Yes,Yes,26,Google Pay,Every 3 Months
887,19,Male,Shorts,Clothing,2,2700,5400,Noida,S,Brown,Summer,3.6,Yes,Express,Yes,Yes,47,Paytm,Monthly
888,70,Male,Handbag,Accessories,1,2350,2350,Gurugram,L,Turquoise,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,15,Credit Card,Fortnightly
889,49,Male,Scarf,Accessories,3,3850,11550,Faridabad,S,Gold,Spring,,Yes,Express,Yes,Yes,11,Debit Card,Annually
890,59,Male,Belt,Accessories,1,4200,4200,Ghaziabad,S,Olive,Fall,2.8,Yes,Free Shipping,Yes,Yes,31,Net Banking,Weekly
891,52,Male,Gloves,Accessories,2,2550,5100,Chandigarh,S,Purple,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,25,Amazon Pay,Monthly
892,20,Male,Skirt,Clothing,3,1300,3900,Ludhiana,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,Yes,17,EMI,Every 3 Months
893,31,Male,Shorts,Clothing,2,3200,6400,Amritsar,L,Gray,Summer,2.7,Yes,Free Shipping,Yes,Yes,49,Cash,Monthly
894,33,Male,Backpack,Accessories,2,2550,5100,Jammu,M,Red,Spring,4.7,Yes,Express,Yes,Yes,6,Cash,Monthly
895,44,Male,Hoodie,Clothing,3,3000,9000,Srinagar,L,Purple,Spring,3.8,Yes,Free Shipping,Yes,Yes,29,UPI,Quarterly
896,40,Male,Hat,Accessories,1,3450,3450,Shimla,XL,Olive,Spring,4.7,Yes,Next Day Air,Yes,Yes,24,PhonePe,Quarterly
897,69,Male,Jewelry,Accessories,2,1450,2900,Dehradun,M,Lavender,Spring,4.7,Yes,Express,Yes,Yes,49,Google Pay,Fortnightly
898,29,Male,Shirt,Clothing,2,4550,9100,Agra,M,Gray,Spring,3.4,Yes,Express,Yes,Yes,27,Paytm,Weekly
899,54,Male,Belt,Accessories,2,3500,7000,Varanasi,L,Red,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,8,Credit Card,Every 3 Months
900,65,Male,Sweater,Clothing,1,2900,2900,Prayagraj,M,Peach,Summer,4,Yes,Standard,Yes,Yes,31,Debit Card,Annually
901,54,Male,Hat,Accessories,1,4900,4900,Gwalior,L,Gray,Fall,3.3,Yes,Free Shipping,Yes,Yes,10,Net Banking,Quarterly
902,60,Male,Scarf,Accessories,2,3400,6800,Jabalpur,L,Violet,Summer,4.7,Yes,2-Day Shipping,Yes,Yes,26,Amazon Pay,Monthly
903,43,Male,Hat,Accessories,3,2200,6600,Raipur,M,Beige,Summer,2.8,Yes,Next Day Air,Yes,Yes,12,EMI,Monthly
904,44,Male,Jacket,Outerwear,3,2250,6750,Goa,M,Blue,Winter,3.3,Yes,Express,Yes,Yes,17,Cash,Quarterly
905,69,Male,T-shirt,Clothing,2,4950,9900,Udaipur,L,Magenta,Spring,2.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months
906,46,Male,Dress,Clothing,2,3400,6800,Jodhpur,S,Cyan,Spring,2.8,Yes,Standard,Yes,Yes,14,UPI,Annually
907,41,Male,Pants,Clothing,1,2800,2800,Rajkot,M,Red,Spring,4.2,Yes,Standard,Yes,Yes,2,PhonePe,Bi-Weekly
908,32,Male,Sweater,Clothing,2,2150,4300,Vadodara,L,Cyan,Winter,4.4,Yes,Express,Yes,Yes,8,Google Pay,Bi-Weekly
909,26,Male,Sunglasses,Accessories,2,4950,9900,Siliguri,M,Turquoise,Winter,3.6,Yes,Free Shipping,Yes,Yes,36,Paytm,Every 3 Months
910,61,Male,Belt,Accessories,2,2800,5600,Guwahati,L,Silver,Fall,2.7,Yes,Express,Yes,Yes,36,Credit Card,Weekly
911,49,Male,Hoodie,Clothing,1,1250,1250,Imphal,S,Pink,Spring,3.4,Yes,Express,Yes,Yes,25,Debit Card,Monthly
912,53,Male,Pants,Clothing,2,3700,7400,Aizawl,M,Black,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,1,Net Banking,Quarterly
913,24,Male,Hoodie,Clothing,1,2800,2800,Shillong,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,47,Amazon Pay,Monthly
914,37,Male,Sneakers,Footwear,3,2350,7050,Patna,M,Yellow,Fall,2.6,Yes,Next Day Air,Yes,Yes,26,EMI,Every 3 Months
915,43,Male,Dress,Clothing,1,3350,3350,Ranchi,L,Purple,Summer,4.1,Yes,Standard,Yes,Yes,38,Debit Card,Every 3 Months
916,31,Male,Dress,Clothing,2,1100,2200,Bhubaneswar,L,Purple,Winter,2.9,Yes,Store Pickup,Yes,Yes,45,Google Pay,Fortnightly
917,49,Male,Jeans,Clothing,2,1700,3400,Visakhapatnam,S,Blue,Spring,2.7,Yes,Standard,Yes,Yes,29,Bank Transfer,Monthly
918,69,Male,Sweater,Clothing,3,3200,9600,Vijayawada,M,Maroon,Spring,3.7,Yes,Standard,Yes,Yes,22,Debit Card,Quarterly
919,65,Male,Shorts,Clothing,2,2100,4200,Kochi,M,Orange,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,47,Cash,Fortnightly
920,41,Male,Shirt,Clothing,3,4100,12300,Thiruvananthapuram,L,Green,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,18,UPI,Bi-Weekly
921,37,Male,Belt,Accessories,2,4050,8100,Coimbatore,XL,Gold,Summer,4.3,Yes,Free Shipping,Yes,Yes,17,PhonePe,Weekly
922,70,Male,Coat,Outerwear,1,1200,1200,Madurai,L,Silver,Summer,4.1,Yes,Express,Yes,Yes,40,Google Pay,Weekly
923,63,Male,Sneakers,Footwear,1,3000,3000,Mysuru,M,Cyan,Fall,4.2,Yes,Standard,Yes,Yes,23,Paytm,Monthly
924,55,Male,Shirt,Clothing,2,1200,2400,Mangaluru,M,Silver,Spring,4.2,Yes,2-Day Shipping,Yes,Yes,30,Credit Card,Weekly
925,52,Male,Socks,Clothing,1,3900,3900,Nashik,XL,Beige,Winter,3.1,Yes,Standard,Yes,Yes,45,Debit Card,Quarterly
926,22,Male,Jeans,Clothing,3,4400,13200,Aurangabad,L,Teal,Winter,4.9,Yes,Express,Yes,Yes,5,Net Banking,Monthly
927,54,Male,Jeans,Clothing,1,3150,3150,Kolhapur,XL,Green,Spring,4.4,Yes,Express,Yes,Yes,19,Amazon Pay,Bi-Weekly
928,28,Male,Sneakers,Footwear,3,3900,11700,Thane,L,Black,Summer,4.4,Yes,Standard,Yes,Yes,6,EMI,Bi-Weekly
929,67,Male,Dress,Clothing,3,1850,5550,Navi Mumbai,XL,Yellow,Winter,3.4,Yes,Store Pickup,Yes,Yes,20,Bank Transfer,Every 3 Months
930,59,Male,Boots,Footwear,1,4700,4700,Vasai-Virar,M,White,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,42,Cash,Fortnightly
931,26,Male,T-shirt,Clothing,3,3900,11700,Kalyan-Dombivli,L,Green,Fall,4.5,Yes,Store Pickup,Yes,Yes,4,UPI,Bi-Weekly
932,24,Male,Coat,Outerwear,1,1800,1800,Noida,M,Silver,Winter,4.1,Yes,Standard,Yes,Yes,42,PhonePe,Fortnightly
933,62,Male,Skirt,Clothing,1,1200,1200,Gurugram,L,Blue,Winter,3.2,Yes,Standard,Yes,Yes,42,Google Pay,Bi-Weekly
934,70,Male,Sneakers,Footwear,1,4200,4200,Faridabad,M,Magenta,Spring,2.7,Yes,Store Pickup,Yes,Yes,18,Paytm,Monthly
935,45,Male,Jeans,Clothing,3,2350,7050,Ghaziabad,S,Yellow,Spring,3.7,Yes,Express,Yes,Yes,11,Credit Card,Monthly
936,58,Male,Hoodie,Clothing,3,2550,7650,Chandigarh,L,White,Fall,2.6,Yes,Store Pickup,Yes,Yes,30,Debit Card,Fortnightly
937,31,Male,Shoes,Footwear,2,4200,8400,Ludhiana,M,Pink,Summer,2.7,Yes,Free Shipping,Yes,Yes,3,Net Banking,Weekly
938,32,Male,Shorts,Clothing,2,1200,2400,Amritsar,M,Magenta,Summer,2.7,Yes,Express,Yes,Yes,4,Amazon Pay,Quarterly
939,36,Male,Blouse,Clothing,2,4850,9700,Jammu,S,Teal,Fall,4.8,Yes,Free Shipping,Yes,Yes,6,EMI,Fortnightly
940,25,Male,T-shirt,Clothing,1,4450,4450,Srinagar,L,Indigo,Winter,4.8,Yes,Next Day Air,Yes,Yes,2,EMI,Monthly
941,48,Male,Belt,Accessories,3,2200,6600,Shimla,S,Maroon,Spring,2.6,Yes,Store Pickup,Yes,Yes,27,Credit Card,Every 3 Months
942,39,Male,Handbag,Accessories,3,1750,5250,Dehradun,L,Black,Winter,4.5,Yes,2-Day Shipping,Yes,Yes,48,Credit Card,Every 3 Months
943,26,Male,Dress,Clothing,1,4550,4550,Agra,M,Cyan,Winter,3.2,Yes,Express,Yes,Yes,20,Cash,Bi-Weekly
944,32,Male,Hat,Accessories,2,3150,6300,Varanasi,L,Cyan,Winter,3.8,Yes,Next Day Air,Yes,Yes,27,Cash,Fortnightly
945,54,Male,Belt,Accessories,1,4850,4850,Prayagraj,S,Gray,Spring,4.8,Yes,Express,Yes,Yes,24,UPI,Bi-Weekly
946,38,Male,Boots,Footwear,1,1900,1900,Gwalior,M,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,42,PhonePe,Every 3 Months
947,46,Male,Coat,Outerwear,2,1200,2400,Jabalpur,XL,Blue,Spring,2.8,Yes,Next Day Air,Yes,Yes,6,Google Pay,Quarterly
948,57,Male,Blouse,Clothing,3,1600,4800,Raipur,M,Charcoal,Winter,3.9,Yes,Store Pickup,Yes,Yes,3,Paytm,Every 3 Months
949,49,Male,Hat,Accessories,2,4500,9000,Goa,L,Olive,Summer,4.9,Yes,Express,Yes,Yes,16,Credit Card,Every 3 Months
950,33,Male,Jeans,Clothing,2,1800,3600,Udaipur,M,Olive,Summer,3.4,Yes,Standard,Yes,Yes,20,Debit Card,Monthly
951,54,Male,Backpack,Accessories,7,1850,12950,Jodhpur,XL,Turquoise,Winter,4.1,Yes,Free Shipping,Yes,Yes,10,Net Banking,Quarterly
952,47,Male,Dress,Clothing,2,2550,5100,Rajkot,M,Cyan,Summer,2.9,Yes,Express,Yes,Yes,16,Amazon Pay,Monthly
953,36,Male,Hat,Accessories,1,3550,3550,Vadodara,S,Red,Fall,3.1,Yes,2-Day Shipping,Yes,Yes,38,EMI,Monthly
954,68,Male,Sunglasses,Accessories,1,2500,2500,Siliguri,S,Cyan,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,19,Cash,Quarterly
955,60,Male,Hat,Accessories,1,3700,3700,Guwahati,S,Turquoise,Fall,3.5,Yes,Standard,Yes,Yes,42,Bank Transfer,Every 3 Months
956,55,Male,Dress,Clothing,3,3750,11250,Imphal,L,Lavender,Summer,3.4,Yes,Free Shipping,Yes,Yes,38,Debit Card,Monthly
957,29,Male,Shirt,Clothing,1,4950,4950,Aizawl,XL,Cyan,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,49,Bank Transfer,Quarterly
958,38,Male,Scarf,Accessories,3,1150,3450,Shillong,XL,Violet,Spring,4.7,Yes,Store Pickup,Yes,Yes,15,Bank Transfer,Quarterly
959,70,Male,Sneakers,Footwear,3,2650,7950,Mumbai,XL,Beige,Winter,4.4,Yes,Free Shipping,Yes,Yes,35,Credit Card,Bi-Weekly
960,36,Male,Skirt,Clothing,2,4950,9900,Pune,M,Cyan,Spring,2.6,Yes,Standard,Yes,Yes,27,Cash,Fortnightly
961,18,Male,Jewelry,Accessories,3,2400,7200,Delhi,XL,Indigo,Spring,4.4,Yes,Standard,Yes,Yes,25,UPI,Quarterly
962,62,Male,Boots,Footwear,3,3600,10800,Bengaluru,L,Olive,Fall,3.7,Yes,Next Day Air,Yes,Yes,35,PhonePe,Quarterly
963,29,Male,Sunglasses,Accessories,2,3200,6400,Hyderabad,L,Green,Spring,4.4,Yes,Standard,Yes,Yes,7,Google Pay,Fortnightly
964,21,Male,Boots,Footwear,3,3150,9450,Chennai,L,Green,Spring,2.5,Yes,2-Day Shipping,Yes,Yes,11,Paytm,Weekly
965,42,Male,Sandals,Footwear,2,2550,5100,Kolkata,M,Beige,Spring,2.6,Yes,Next Day Air,Yes,Yes,49,Credit Card,Bi-Weekly
966,43,Male,Boots,Footwear,3,2750,8250,Ahmedabad,L,Black,Spring,5,Yes,Store Pickup,Yes,Yes,30,Debit Card,Annually
967,58,Male,Dress,Clothing,3,2750,8250,Surat,M,Brown,Spring,4.9,Yes,Express,Yes,Yes,38,Net Banking,Annually
968,27,Male,Hoodie,Clothing,3,1300,3900,Jaipur,S,Silver,Summer,3.7,Yes,Store Pickup,Yes,Yes,25,Amazon Pay,Weekly
969,57,Male,Shorts,Clothing,3,3350,10050,Lucknow,L,Gray,Summer,3.1,Yes,Next Day Air,Yes,Yes,40,Amazon Pay,Quarterly
970,40,Male,Coat,Outerwear,2,1550,3100,Kanpur,S,Pink,Fall,3.2,Yes,Express,Yes,Yes,34,Amazon Pay,Monthly
971,45,Male,Jeans,Clothing,1,3300,3300,Nagpur,S,Maroon,Winter,4.4,Yes,Free Shipping,Yes,Yes,22,Amazon Pay,Monthly
972,47,Male,Sunglasses,Accessories,2,3350,6700,Indore,M,Cyan,Summer,4.3,Yes,Next Day Air,Yes,Yes,23,Amazon Pay,Weekly
973,61,Male,Sneakers,Footwear,3,3050,9150,Bhopal,L,Gold,Winter,3,Yes,Standard,Yes,Yes,37,Bank Transfer,Weekly
974,60,Male,Jacket,Outerwear,1,3750,3750,Patna,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,41,Cash,Quarterly
975,69,Male,Skirt,Clothing,1,4500,4500,Ranchi,M,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,32,Cash,Monthly
976,58,Male,Sweater,Clothing,1,2000,2000,Bhubaneswar,M,Olive,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,4,UPI,Weekly
977,34,Male,T-shirt,Clothing,2,4500,9000,Visakhapatnam,M,Gray,Fall,3.6,Yes,Express,Yes,Yes,48,PhonePe,Every 3 Months
978,20,Male,Belt,Accessories,1,1000,1000,Vijayawada,M,Black,Spring,4.6,Yes,Express,Yes,Yes,27,Google Pay,Bi-Weekly
979,56,Male,Gloves,Accessories,1,2000,2000,Kochi,M,Turquoise,Summer,2.5,Yes,Standard,Yes,Yes,46,Paytm,Weekly
980,64,Male,Hat,Accessories,3,1650,4950,Thiruvananthapuram,S,Brown,Fall,3.5,Yes,Store Pickup,Yes,Yes,38,Credit Card,Monthly
981,56,Male,Boots,Footwear,2,4900,9800,Coimbatore,S,Magenta,Spring,4,Yes,Free Shipping,Yes,Yes,47,Debit Card,Every 3 Months
982,27,Male,Belt,Accessories,1,2100,2100,Madurai,M,Silver,Spring,3.5,Yes,Next Day Air,Yes,Yes,9,Net Banking,Quarterly
983,35,Male,Coat,Outerwear,3,3100,9300,Mysuru,S,Red,Summer,3.2,Yes,Standard,Yes,Yes,28,Amazon Pay,Monthly
984,24,Male,Hat,Accessories,8,2250,18000,Mangaluru,L,Indigo,Winter,3.5,Yes,Free Shipping,Yes,Yes,43,EMI,Bi-Weekly
985,26,Male,Shoes,Footwear,3,3900,11700,Nashik,M,Green,Summer,3.4,Yes,Free Shipping,Yes,Yes,13,Cash,Bi-Weekly
986,32,Male,Handbag,Accessories,4,4000,16000,Aurangabad,M,Gray,Fall,5,Yes,Express,Yes,Yes,3,UPI,Annually
987,54,Male,Scarf,Accessories,3,4800,14400,Kolhapur,S,Peach,Spring,4.5,Yes,Store Pickup,Yes,Yes,16,PhonePe,Monthly
988,62,Male,Handbag,Accessories,2,2350,4700,Thane,M,Charcoal,Summer,2.8,Yes,Express,Yes,Yes,31,Google Pay,Weekly
989,50,Male,Pants,Clothing,3,4200,12600,Navi Mumbai,M,Orange,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,26,Paytm,Fortnightly
990,70,Male,Shoes,Footwear,1,1550,1550,Vasai-Virar,M,Beige,Spring,3.1,Yes,Store Pickup,Yes,Yes,24,Credit Card,Monthly
991,48,Male,Sunglasses,Accessories,2,3150,6300,Kalyan-Dombivli,S,Yellow,Spring,4.8,Yes,Store Pickup,Yes,Yes,48,Debit Card,Weekly
992,20,Male,Shorts,Clothing,3,4850,14550,Noida,XL,White,Spring,2.7,Yes,Standard,Yes,Yes,34,Net Banking,Bi-Weekly
993,46,Male,Jacket,Outerwear,2,4950,9900,Gurugram,M,Gray,Winter,4.6,Yes,Express,Yes,Yes,7,Amazon Pay,Weekly
994,51,Male,Sandals,Footwear,3,4500,13500,Faridabad,M,Peach,Winter,4.4,Yes,Store Pickup,Yes,Yes,19,EMI,Weekly
995,53,Male,Shoes,Footwear,2,3400,6800,Ghaziabad,L,Violet,Fall,3.2,Yes,Express,Yes,Yes,39,Bank Transfer,Monthly
996,44,Male,Jewelry,Accessories,3,4000,12000,Chandigarh,M,Magenta,Spring,3,Yes,2-Day Shipping,Yes,Yes,3,Google Pay,Weekly
997,29,Male,Sandals,Footwear,3,4550,13650,Ludhiana,L,Maroon,Summer,4.9,Yes,Standard,Yes,Yes,28,Cash,Quarterly
998,64,Male,Pants,Clothing,3,1500,4500,Amritsar,M,Cyan,Spring,3.6,Yes,Express,Yes,Yes,27,EMI,Fortnightly
999,51,Male,Shoes,Footwear,1,4500,4500,Jammu,M,White,Spring,3.8,Yes,Next Day Air,Yes,Yes,24,Debit Card,Bi-Weekly
1000,50,Male,Socks,Clothing,2,1400,2800,Srinagar,L,Brown,Spring,2.9,Yes,Standard,Yes,Yes,47,Paytm,Monthly
1001,43,Male,Socks,Clothing,2,2300,4600,Shimla,M,Red,Winter,3.9,Yes,Express,Yes,Yes,41,Net Banking,Bi-Weekly
1002,61,Male,Dress,Clothing,2,3000,6000,Dehradun,M,Orange,Fall,3.6,Yes,Standard,Yes,Yes,19,UPI,Fortnightly
1003,55,Male,Shoes,Footwear,3,2950,8850,Agra,M,White,Spring,3.5,Yes,Store Pickup,Yes,Yes,50,Amazon Pay,Bi-Weekly
1004,56,Male,Hat,Accessories,2,3400,6800,Varanasi,M,Green,Fall,4,Yes,Store Pickup,Yes,Yes,9,Credit Card,Bi-Weekly
1005,33,Male,Backpack,Accessories,2,3950,7900,Prayagraj,M,Black,Summer,4.8,Yes,2-Day Shipping,Yes,Yes,39,PhonePe,Annually
1006,43,Male,Backpack,Accessories,3,4700,14100,Gwalior,M,Gold,Winter,3.9,Yes,Store Pickup,Yes,Yes,8,Google Pay,Bi-Weekly
1007,21,Male,Pants,Clothing,2,4150,8300,Jabalpur,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,Yes,16,Cash,Quarterly
1008,58,Male,Gloves,Accessories,3,3100,9300,Raipur,XL,Turquoise,Spring,4.8,Yes,Standard,Yes,Yes,36,EMI,Annually
1009,41,Male,Scarf,Accessories,1,4250,4250,Goa,M,Pink,Spring,2.6,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually
1010,39,Male,Hoodie,Clothing,3,1500,4500,Udaipur,M,Silver,Summer,3.1,Yes,Express,Yes,Yes,18,Paytm,Annually
1011,54,Male,Jeans,Clothing,2,1200,2400,Jodhpur,XL,Gray,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,6,Net Banking,Fortnightly
1012,43,Male,Backpack,Accessories,2,1250,2500,Rajkot,L,Indigo,Spring,2.9,Yes,Next Day Air,Yes,Yes,46,UPI,Fortnightly
1013,28,Male,Sandals,Footwear,3,1850,5550,Vadodara,L,Teal,Summer,3.8,Yes,Express,Yes,Yes,34,Amazon Pay,Annually
1014,59,Male,Belt,Accessories,1,3450,3450,Siliguri,XL,Green,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,17,Credit Card,Bi-Weekly
